video_folder,transcript_path,drive_file_id,duration_seconds,segments_count,channel_subscribers,interval_label_mean__pain_point,interval_label_mean__why_important,interval_label_mean__problem_consequence,interval_label_mean__promise_result,interval_label_mean__solution_simple,interval_label_mean__solution_fast,interval_label_mean__solution_radical,interval_label_mean__trigger_watch_to_end,interval_label_mean__trigger_urgency,interval_label_mean__quick_tip,abstract_total_count,abstract_intervals_with_feature,abstract_intervals_total,integration_present,integration_confidence,integration_evidence_count_max,integration_suggested_next_step_present,evidence_concreteness_density_mean,evidence_authority_intervals,evidence_analytical_intervals,evidence_water_ratio_mean,linguistic__avg_word_length,linguistic__technical_term_density,linguistic__rare_word_ratio,linguistic__foreign_terms_count,linguistic__avg_sentence_length,linguistic__subordinate_clause_ratio,linguistic__flesch_reading_ease,emotion__positive_emotion_ratio,emotion__negative_emotion_ratio,emotion__energy_density,emotion__personal_pronoun_ratio,emotion__emotional_polarity_ratio,expectation_alignment_score,expectation_mismatch_points_count,target__retention_mean,target__retention_mid,target__retention_tail,target__retention_curve_20__00,target__retention_curve_20__01,target__retention_curve_20__02,target__retention_curve_20__03,target__retention_curve_20__04,target__retention_curve_20__05,target__retention_curve_20__06,target__retention_curve_20__07,target__retention_curve_20__08,target__retention_curve_20__09,target__retention_curve_20__10,target__retention_curve_20__11,target__retention_curve_20__12,target__retention_curve_20__13,target__retention_curve_20__14,target__retention_curve_20__15,target__retention_curve_20__16,target__retention_curve_20__17,target__retention_curve_20__18,target__retention_curve_20__19,target__retention_point__000,target__retention_point__001,target__retention_point__002,target__retention_point__003,target__retention_point__004,target__retention_point__005,target__retention_point__006,target__retention_point__007,target__retention_point__008,target__retention_point__009,target__retention_point__010,target__retention_point__011,target__retention_point__012,target__retention_point__013,target__retention_point__014,target__retention_point__015,target__retention_point__016,target__retention_point__017,target__retention_point__018,target__retention_point__019,target__retention_point__020,target__retention_point__021,target__retention_point__022,target__retention_point__023,target__retention_point__024,target__retention_point__025,target__retention_point__026,target__retention_point__027,target__retention_point__028,target__retention_point__029,target__retention_point__030,target__retention_point__031,target__retention_point__032,target__retention_point__033,target__retention_point__034,target__retention_point__035,target__retention_point__036,target__retention_point__037,target__retention_point__038,target__retention_point__039,target__retention_point__040,target__retention_point__041,target__retention_point__042,target__retention_point__043,target__retention_point__044,target__retention_point__045,target__retention_point__046,target__retention_point__047,target__retention_point__048,target__retention_point__049
jTtvWTti3b0,transcripts,1IuYSV5kuk_Zu06MM2Gh0ZZrXRPVZIk3Y,1597.12,245,136000,0.19405940594059407,0.0891089108910891,0.14207920792079207,0.016831683168316833,0.0049504950495049506,0.0,0.046534653465346534,0.02772277227722772,0.0009900990099009901,0.0039603960396039604,194,80,101,1,0.9,2,1,0.22871287128712872,6,7,0.6613861386138613,1.9832590457863633,0.0,0.8512633812897882,4.901960784313726,3.9199346405228757,0.1650326797385621,138.76192810457516,0.13514851485148516,0.12425742574257427,0.21584158415841584,0.026237623762376237,0.1613861386138614,0.1,5,0.5612236842105263,0.5325,0.3975,1.0,0.7160526315789473,0.6525,0.631578947368421,0.6,0.5948684210526316,0.5806578947368422,0.5625,0.5475,0.5352631578947369,0.5325,0.5182894736842105,0.51,0.5068421052631579,0.48750000000000004,0.48,0.47092105263157885,0.4575,0.4425,0.3975,1.0,0.8444387755102041,0.7406632653061225,0.705,0.6812755102040816,0.6525,0.645,0.6428571428571428,0.63,0.6197448979591837,0.6044387755102041,0.6,0.5925,0.5964795918367347,0.5946428571428573,0.5850000000000001,0.5774999999999999,0.57,0.5625,0.5625,0.555,0.5475,0.540765306122449,0.5329591836734694,0.54,0.5398469387755102,0.5320408163265306,0.525,0.5239285714285714,0.5188775510204081,0.5158163265306123,0.51,0.51,0.51,0.4995918367346939,0.495,0.4875,0.4875,0.4833673469387755,0.48,0.47525510204081634,0.47250000000000003,0.4650000000000001,0.465,0.4575,0.45627551020408164,0.4434183673469388,0.4425,0.435,0.3975
JXTBwlW02No,transcripts,1MTN3-zbvbd47gpf-clqey8DEhCVWY9q_,719.16,245,136000,0.034653465346534656,0.012871287128712872,0.00891089108910891,0.01881188118811881,0.021782178217821784,0.00693069306930693,0.005940594059405941,0.07326732673267328,0.0,0.0,70,56,101,1,0.9,1,1,0.2108910891089109,6,0,0.6742574257425742,1.5978602552131964,0.0,0.8120915032679739,1.2745098039215685,1.7908496732026142,0.09150326797385622,124.26679738562093,0.10693069306930694,0.009900990099009901,0.18118811881188118,0.047524752475247525,0.08118811881188118,0.0,4,0.7428618421052631,0.7322368421052632,0.45,1.0,0.825,0.8175,0.8115789473684212,0.795,0.7874999999999999,0.78,0.7725,0.7642105263157895,0.7472368421052631,0.7322368421052632,0.72,0.705,0.6975,0.6975,0.6828947368421052,0.6840789473684211,0.6825,0.7050000000000001,0.45,1.0,0.9956122448979592,0.8318877551020408,0.825,0.8175,0.8175,0.8175,0.8175,0.81,0.8025,0.7994387755102041,0.7916326530612245,0.7875,0.7875,0.7875,0.7829081632653061,0.7751020408163265,0.7725,0.7725,0.7725,0.7738775510204082,0.7585714285714286,0.750765306122449,0.75,0.7498469387755102,0.7421938775510204,0.735,0.734234693877551,0.72,0.7275,0.7183163265306123,0.705,0.705,0.7023979591836734,0.6975,0.6975,0.6975,0.69,0.69,0.6825,0.6825,0.6825,0.6846428571428571,0.6825,0.6825,0.6887755102040816,0.7040816326530612,0.6981122448979591,0.6828061224489796,0.45
K5zVqoMMj3Y,transcripts,13DqaTuEnmHfp5FFuGgSKd4GAPw7Yuman,1111.44,383,136000,0.118,0.017,0.048,0.015,0.02,0.0,0.004,0.059,0.01,0.011000000000000001,71,48,100,1,0.9,3,1,0.12200000000000001,0,2,0.754,1.6742855728149846,0.0,0.866182836771072,1.803921568627451,1.5548786181139123,0.0326797385620915,127.45071661998134,0.165,0.11,0.247,0.10099999999999999,0.237,0.1,4,0.7186447368421052,0.7125,0.2925,1.0,0.8625,0.8628947368421053,0.8475,0.8096052631578947,0.7776315789473685,0.7681578947368422,0.7488157894736842,0.7417105263157895,0.7464473684210525,0.7125,0.6975,0.6232894736842104,0.6832894736842103,0.6525,0.6880263157894736,0.63,0.6260526315789474,0.6019736842105263,0.2925,1.0,0.9575510204081632,0.8831632653061224,0.8615816326530612,0.8475000000000001,0.8580612244897959,0.8961734693877551,0.8635714285714285,0.8450510204081633,0.8344897959183672,0.814438775510204,0.7991326530612245,0.7838265306122449,0.7760204081632653,0.7767857142857143,0.7725,0.765,0.75,0.7480102040816327,0.7558163265306123,0.7438775510204082,0.7360714285714286,0.735,0.7579591836734693,0.7275,0.7345408163265306,0.7134183673469389,0.7177040816326531,0.6975,0.6886224489795918,0.6557142857142857,0.6289285714285713,0.6958163265306121,0.6675,0.705,0.6642857142857143,0.6525,0.6486734693877552,0.6491326530612245,0.685561224489796,0.6375,0.63,0.63,0.6261734693877552,0.6284693877551021,0.6162244897959184,0.6075,0.5931122448979591,0.5202551020408166,0.2925
kifrPvJigCU,transcripts,15Qcqe5wk02axFTXeSXH9ecIc_m-W3vVS,677.74,83,136000,0.016831683168316833,0.00891089108910891,0.0,0.01386138613861386,0.0039603960396039604,0.0,0.0,0.05346534653465347,0.01881188118811881,0.0,116,66,101,1,0.9,2,1,0.1891089108910891,1,0,0.693069306930693,1.6358968253968253,0.0,0.8533333333333333,1.92,2.3166666666666664,0.1,129.04983333333334,0.1316831683168317,0.012871287128712872,0.18514851485148515,0.050990099009900994,0.08712871287128714,0.1,5,0.7352434210526316,0.730263157894737,0.4125,1.0,0.8380263157894736,0.8135526315789474,0.8325,0.8021052631578948,0.7725,0.7875,0.7811842105263158,0.75,0.7397368421052632,0.730263157894737,0.72,0.705,0.69,0.69,0.675,0.66,0.6525,0.6525,0.4125,1.0,0.9974489795918368,0.8606632653061225,0.8306632653061224,0.8187244897959184,0.8159693877551021,0.8081632653061225,0.8164285714285715,0.8251530612244898,0.7977551020408163,0.8025,0.795,0.7838265306122449,0.7725,0.7842857142857143,0.7904081632653062,0.7874999999999999,0.7875,0.7819897959183674,0.7741836734693878,0.7588775510204081,0.75,0.75,0.7425,0.7423469387755102,0.735,0.7270408163265306,0.72,0.72,0.72,0.7183163265306123,0.705,0.702704081632653,0.6948979591836735,0.69,0.69,0.69,0.6825,0.6783673469387755,0.670561224489796,0.6675,0.6624489795918367,0.6546428571428572,0.6525,0.6525,0.6525,0.6515816326530612,0.6525,0.6237244897959187,0.4125
lgeLlSArJXU,transcripts,1cjxUJ7NZ84edo5J0RI1sCNFE-CNJhIaX,1247.98,356,136000,0.08811881188118813,0.09306930693069307,0.025742574257425745,0.08712871287128712,0.05841584158415842,0.0049504950495049506,0.05841584158415842,0.04455445544554455,0.007920792079207921,0.0,157,83,101,1,0.95,3,1,0.25643564356435644,15,0,0.6396039603960395,2.620665039008692,0.0,0.7881250729547943,4.8431372549019605,3.3532679738562092,0.11405228758169934,139.49859477124184,0.13613861386138615,0.06188118811881188,0.23217821782178216,0.04207920792079208,0.12871287128712872,0.0,5,0.7116776315789474,0.7275,0.435,1.0,0.8660526315789473,0.8246052631578947,0.6675,0.825,0.8025,0.7681578947368422,0.7638157894736842,0.7567105263157894,0.7377631578947368,0.7275,0.7117105263157895,0.6738157894736843,0.6675,0.6375,0.615,0.5984210526315789,0.5850000000000001,0.57,0.435,1.0,0.9422448979591836,0.87,0.8540816326530613,0.8412244897959182,0.8294387755102041,0.7841326530612246,0.6621428571428571,0.6699489795918367,0.7767857142857144,0.8205612244897958,0.8216326530612245,0.81,0.8025,0.7907142857142857,0.775408163265306,0.765,0.7575000000000001,0.7630102040816327,0.7575000000000001,0.7636224489795919,0.7510714285714286,0.750765306122449,0.735,0.7351530612244899,0.7348469387755102,0.7270408163265306,0.7125,0.7060714285714286,0.7158673469387755,0.6808163265306122,0.6730102040816327,0.675,0.6723979591836735,0.6645918367346939,0.6492857142857142,0.6375,0.6261734693877552,0.615,0.6194387755102041,0.6027551020408164,0.6,0.5925,0.5868367346938776,0.5850000000000001,0.5850000000000001,0.5709183673469388,0.5631122448979592,0.555,0.435
LH3DvvXTxzc,transcripts,1NW9ykZaJqYzk7jWim-7C45C--e-qUVOp,970.04,185,136000,0.032673267326732675,0.02772277227722772,0.019801980198019802,0.01386138613861386,0.010891089108910892,0.0,0.0,0.07722772277227723,0.007920792079207921,0.007920792079207921,181,91,101,1,0.9,2,1,0.22178217821782176,2,0,0.6762376237623762,2.100265512265512,0.0,0.8539033189033189,2.5,2.9576666666666664,0.08333333333333334,139.95533333333336,0.09603960396039606,0.02871287128712871,0.1722772277227723,0.030693069306930693,0.100990099009901,0.1,5,0.6723223684210526,0.6525,0.4875,1.0,0.8546052631578948,0.7835526315789474,0.75,0.7575,0.7377631578947369,0.7081578947368421,0.6986842105263158,0.6825,0.675,0.6525,0.6375,0.6213157894736843,0.6075,0.5873684210526315,0.57,0.555,0.5475,0.5325,0.4875,1.0,0.9962244897959184,0.8762755102040816,0.8306632653061224,0.8075510204081633,0.785969387755102,0.7706632653061225,0.7607142857142857,0.7524489795918368,0.7622448979591836,0.7575,0.7575,0.7498469387755102,0.7345408163265307,0.72,0.7125,0.705,0.6997959183673469,0.6994897959183674,0.69,0.6838775510204081,0.6825,0.675765306122449,0.675,0.675,0.6598469387755103,0.6525,0.645,0.6375,0.6300000000000001,0.6283163265306122,0.6205102040816327,0.615,0.6075,0.6045918367346939,0.6,0.5889795918367347,0.573673469387755,0.57,0.565561224489796,0.5625,0.555,0.5496428571428572,0.5475,0.5475,0.54,0.5325,0.5325,0.5325,0.4875
lLoSngvynB8,transcripts,1bn4ovWV7Ke1nnF3sjlfAI0VbQ9XgVcf4,1264.3600000000001,263,136000,0.14800000000000002,0.127,0.051,0.052000000000000005,0.023,0.015,0.04,0.051,0.027000000000000003,0.009,220,98,100,1,0.95,3,1,0.258,39,8,0.628,1.7291726791726791,0.0,0.9269763460939932,3.607843137254902,2.541830065359477,0.10522875816993463,137.6763071895425,0.111,0.077,0.21600000000000003,0.0405,0.12300000000000001,0.1,4,0.7247039473684211,0.7152631578947368,0.435,1.0,0.9055263157894737,0.87,0.7211842105263159,0.7598684210526316,0.8025,0.795,0.7725,0.7507894736842106,0.7322368421052632,0.7152631578947368,0.6982894736842106,0.6888157894736842,0.675,0.6801315789473684,0.645,0.63,0.615,0.6019736842105263,0.435,1.0,0.9806632653061225,0.9143877551020408,0.9,0.8912755102040816,0.87,0.866326530612245,0.8367857142857144,0.6803571428571429,0.6722448979591837,0.7175510204081632,0.8025,0.81,0.8025,0.7982142857142858,0.795,0.7901020408163264,0.78,0.7725,0.765,0.7575,0.7564285714285713,0.7425,0.735,0.7275,0.72,0.7125,0.705,0.7039285714285713,0.6975,0.69,0.6880102040816327,0.6825,0.6798979591836735,0.672091836734694,0.6707142857142858,0.6785204081632654,0.6525,0.6483673469387755,0.645,0.6375,0.6324489795918367,0.6246428571428573,0.6225,0.615,0.615,0.6075,0.6,0.5928061224489797,0.435
lYAEH2n3I58,transcripts,1fhCWPEs6ywQxYP99hxO9AHZ60iaZo33x,1589.88,374,136000,0.18217821782178217,0.09603960396039603,0.05346534653465347,0.04950495049504951,0.034653465346534656,0.011881188118811881,0.031683168316831684,0.05742574257425742,0.0039603960396039604,0.01881188118811881,208,93,101,1,0.9,3,1,0.15643564356435644,11,3,0.7148514851485149,2.509470703153056,0.0,0.7588512885807003,6.1,3.5756666666666668,0.13366666666666668,142.08663333333334,0.14207920792079207,0.10940594059405942,0.22673267326732677,0.06752475247524753,0.15742574257425743,0.1,4,0.5679736842105263,0.5427631578947368,0.2925,1.0,0.7985526315789473,0.6114473684210526,0.7476315789473684,0.6892105263157895,0.6576315789473685,0.6181578947368421,0.6694736842105266,0.5842105263157895,0.574736842105263,0.5427631578947368,0.5107894736842106,0.495,0.483157894736842,0.45236842105263153,0.435,0.4184210526315789,0.40144736842105266,0.37697368421052624,0.2925,1.0,0.9056632653061224,0.8300510204081634,0.7838265306122448,0.6814285714285714,0.609030612244898,0.615,0.645,0.745408163265306,0.6975,0.69,0.6783673469387755,0.663826530612245,0.6560204081632653,0.6632142857142858,0.6254081632653061,0.6101020408163266,0.6,0.6606122448979594,0.6401020408163265,0.5938775510204082,0.5785714285714285,0.5834693877551022,0.5779591836734693,0.5553061224489796,0.5548469387755102,0.5418367346938776,0.5602040816326531,0.5164285714285713,0.5011224489795918,0.5083163265306123,0.495,0.4875,0.48,0.48459183673469386,0.4660714285714285,0.45397959183673464,0.44617346938775515,0.4383673469387755,0.43056122448979595,0.4275,0.42,0.4125,0.4125,0.39903061224489794,0.3912244897959184,0.3825,0.36811224489795913,0.3384183673469389,0.2925
M0IdDCUNivM,transcripts,1F0SEbZrWEHy_MGPeRLUQ-pjaziUHk2GB,2621.44,797,136000,0.1188118811881188,0.05148514851485149,0.07326732673267326,0.010891089108910892,0.017821782178217824,0.00693069306930693,0.02277227722772277,0.033663366336633666,0.009900990099009901,0.0039603960396039604,252,81,101,1,0.9,2,0,0.24257425742574257,6,3,0.654950495049505,2.00053236091394,0.0,0.9452205513784462,5.94,3.696095238095238,0.20604761904761904,141.9300761904762,0.18316831683168316,0.11188118811881188,0.2504950495049505,0.06158415841584158,0.19504950495049506,0.0,4,0.38722368421052633,0.315,0.2475,1.0,0.6442105263157895,0.5510526315789473,0.49815789473684213,0.4421052631578947,0.4125,0.38565789473684214,0.3611842105263157,0.3375,0.3225,0.315,0.31421052631578944,0.2925,0.285,0.2775,0.2703947368421053,0.27,0.2625,0.255,0.2475,1.0,0.8153571428571429,0.7564285714285715,0.5990816326530612,0.5762755102040815,0.553469387755102,0.5306632653061224,0.5207142857142857,0.49255102040816323,0.48198979591836727,0.4513775510204082,0.43163265306122445,0.4163265306122449,0.4125,0.405,0.3958163265306123,0.37760204081632653,0.375,0.3619897959183673,0.3541836734693877,0.345,0.3375,0.32999999999999996,0.3229591836734694,0.3225,0.315,0.31454081632653064,0.3075,0.3085714285714286,0.30137755102040814,0.2925,0.2925,0.285,0.285,0.2820918367346939,0.2775,0.2775,0.2813265306122449,0.2775,0.27,0.27474489795918366,0.27,0.27,0.2625,0.2625,0.2625,0.255,0.255,0.255,0.2475
mBzEZBF1a_U,transcripts,1Tvhdx_mmhik3hOCy7LNWd--_qdfK10xJ,1198.04,330,136000,0.031683168316831684,0.05643564356435644,0.016831683168316833,0.041584158415841586,0.06534653465346535,0.0,0.011881188118811881,0.034653465346534656,0.01386138613861386,0.0019801980198019802,155,73,101,1,0.95,3,1,0.19801980198019803,6,0,0.6772277227722773,1.4762371615312793,0.0,1.0,3.215686274509804,2.7731559290382823,0.04248366013071895,143.12989729225023,0.1613861386138614,0.04108910891089109,0.20495049504950494,0.03811881188118812,0.12673267326732673,0.0,5,0.4492171052631579,0.4302631578947369,0.255,1.0,0.5435526315789474,0.5214473684210527,0.42828947368421055,0.4290789473684211,0.4725,0.4650000000000001,0.4575,0.44921052631578945,0.43499999999999994,0.4302631578947369,0.41999999999999993,0.405,0.3975,0.39,0.3825,0.375,0.3675,0.36,0.255,1.0,0.7804591836734694,0.5681632653061225,0.5315816326530612,0.5312755102040816,0.519030612244898,0.5175,0.5035714285714286,0.40760204081632656,0.389234693877551,0.4097448979591837,0.4608673469387755,0.4725,0.4725,0.47678571428571426,0.46499999999999997,0.465,0.459795918367347,0.4575,0.45168367346938776,0.45,0.4435714285714286,0.44326530612244897,0.43499999999999994,0.435,0.435,0.4270408163265306,0.42000000000000004,0.42,0.42,0.4166326530612245,0.405,0.4027040816326531,0.39749999999999996,0.3945918367346939,0.39,0.39,0.3825,0.3825,0.37806122448979596,0.375,0.375,0.375,0.36933673469387757,0.3675,0.36749999999999994,0.36,0.36,0.34530612244897957,0.255
Mc0b511IaVU,transcripts,1tTFOvKT9D1Arj325G-cT689vpqunEX1P,1107.96,408,136000,0.163,0.027999999999999997,0.064,0.013999999999999999,0.028999999999999998,0.028999999999999998,0.0,0.039,0.023000000000000003,0.0,107,63,100,0,1.0,0,1,0.16,3,0,0.72,2.056095238095238,0.0,0.98,0.92,1.564857142857143,0.11333333333333334,141.76598571428573,0.1285,0.09849999999999999,0.21850000000000003,0.0975,0.152,0.1,4,0.7292434210526315,0.7227631578947369,0.42,1.0,0.8905263157894736,0.8696052631578948,0.8340789473684211,0.8246052631578947,0.8025,0.78,0.7586842105263157,0.75,0.7275,0.7227631578947369,0.6975,0.69,0.671842105263158,0.6548684210526315,0.6453947368421052,0.63,0.615,0.6,0.42,1.0,0.9803571428571428,0.9062755102040816,0.885,0.8925,0.8744387755102041,0.855,0.8453571428571429,0.8300510204081633,0.8427551020408164,0.8294387755102041,0.8141326530612245,0.81,0.8025,0.7992857142857144,0.7829081632653061,0.7751020408163265,0.765,0.7594897959183673,0.75,0.75,0.75,0.735765306122449,0.7279591836734695,0.7275,0.7275,0.72,0.713265306122449,0.6975,0.69,0.69,0.69,0.69,0.6798979591836735,0.6675,0.66,0.6564795918367347,0.6525,0.6525,0.645,0.6375,0.6324489795918367,0.6353571428571428,0.6336734693877552,0.615,0.6087244897959185,0.6,0.5931122448979591,0.5706122448979591,0.42
mM6sYTdPZ-0,transcripts,1bL59BPMpjlUJlI6p568cw6PawQJO0yQ-,333.76,74,136000,0.025,0.008,0.01,0.011000000000000001,0.0,0.003,0.0,0.037000000000000005,0.008,0.001,43,37,100,0,0.9,0,1,0.16,0,0,0.6940000000000001,1.6230000000000002,0.0,0.852,0.8,1.9,0.16,126.6568,0.168,0.081,0.21100000000000002,0.0575,0.153,0.1,4,0.7263815789473684,0.727894736842105,0.465,1.0,0.93,0.841578947368421,0.7598684210526316,0.735,0.735,0.8025,0.735,0.735,0.735,0.727894736842105,0.6675,0.6675,0.6675,0.735,0.6675,0.6675,0.6,0.6532894736842101,0.465,1.0,0.87,0.8724489795918368,0.93,0.93,0.8631122448979591,0.8025,0.8025,0.7350000000000001,0.735,0.735,0.735,0.735,0.735,0.7735714285714284,0.8025,0.7804591836734696,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.735,0.6991836734693877,0.6675,0.6675,0.6675,0.6675,0.6675,0.6675,0.6675,0.6675,0.6675,0.735,0.735,0.6675,0.6675,0.6675,0.6675,0.6675,0.6,0.6,0.6,0.6,0.6675,0.5325,0.465
NE38Pn3CYRc,transcripts,16ONEfUSvEziB60mxHw17JpfIcVRMqtj_,360.48,74,136000,0.026000000000000002,0.01,0.006999999999999999,0.006999999999999999,0.019,0.016,0.0,0.02,0.0,0.011000000000000001,38,36,100,0,0.9,0,0,0.375,1,1,0.5329999999999999,1.4205714285714286,0.0,0.7982857142857143,1.02,1.73,0.04,118.0737,0.08,0.013000000000000001,0.154,0.030500000000000003,0.062,0.1,3,0.5525,0.5325,0.33,1.0,0.6,0.6675,0.6,0.6,0.6,0.6675,0.5325,0.5325,0.5325,0.5325,0.5325,0.465,0.465,0.465,0.465,0.5325,0.46499999999999997,0.465,0.33,1.0,0.6675,0.6,0.6,0.6,0.6675,0.6675,0.6578571428571429,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6206632653061225,0.6454591836734695,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.5325,0.49255102040816323,0.465,0.465,0.465,0.46499999999999997,0.46499999999999997,0.4650000000000001,0.465,0.465,0.465,0.465,0.465,0.5325,0.47464285714285687,0.465,0.46499999999999997,0.465,0.465,0.465,0.33,0.33
Nvq6okhPSOw,transcripts,19eU666NOwSixS-d3sTeoQIa4ThvQx1tk,1561.98,561,136000,0.11386138613861387,0.02871287128712871,0.06732673267326733,0.02772277227722772,0.01386138613861386,0.01485148514851485,0.02772277227722772,0.019801980198019802,0.0,0.0,151,79,101,1,0.9,3,1,0.23168316831683167,7,3,0.6683168316831684,1.580067488067488,0.0,0.9338636363636365,3.16,2.9619999999999997,0.174,134.0803,0.21386138613861388,0.08267326732673266,0.25693069306930694,0.049999999999999996,0.18514851485148515,0.1,4,0.5101842105263158,0.46499999999999997,0.3225,1.0,0.7460526315789473,0.6746052631578947,0.5289473684210527,0.54,0.5325,0.51,0.5025,0.495,0.48473684210526313,0.46499999999999997,0.4575,0.4488157894736842,0.435,0.4275,0.4125,0.4125,0.41605263157894734,0.39197368421052625,0.3225,1.0,0.8600510204081633,0.7637755102040816,0.7331632653061224,0.7037755102040816,0.679438775510204,0.6581632653061225,0.6267857142857143,0.5173469387755103,0.555,0.5444387755102041,0.5366326530612244,0.5286734693877551,0.5325,0.5282142857142857,0.51,0.51,0.51,0.5025,0.495,0.49637755102040815,0.495,0.495,0.4875,0.48,0.4723469387755102,0.465,0.465,0.4575,0.45,0.45,0.4480102040816327,0.440204081632653,0.43500000000000005,0.435,0.435,0.4275,0.42,0.4125,0.4125,0.4125,0.4125,0.4125,0.4125,0.41846938775510206,0.4125,0.3984183673469388,0.36933673469387746,0.34530612244897957,0.3225
OpuMLYUuP_M,transcripts,1FmWni9ZOuuTNmkXpEmEhzAm618nJqRSG,718.7199999999999,100,136000,0.031683168316831684,0.04059405940594059,0.00891089108910891,0.0039603960396039604,0.028712871287128718,0.0,0.0,0.04059405940594059,0.0029702970297029703,0.0,68,49,101,1,0.9,2,1,0.17524752475247524,5,0,0.699009900990099,3.274854423354423,0.0,0.8436957764457764,3.52,2.912809523809524,0.06352380952380952,140.4365070995671,0.15346534653465346,0.03663366336633664,0.20495049504950494,0.047524752475247525,0.11386138613861387,0.1,5,0.7421118421052632,0.7452631578947368,0.4725,1.0,0.8530263157894737,0.8360526315789474,0.7906578947368421,0.8025,0.7874999999999999,0.7725,0.7713157894736843,0.7582894736842105,0.7575,0.7452631578947368,0.7357894736842105,0.7275,0.7125,0.6975,0.6828947368421052,0.6675,0.6489473684210526,0.6225,0.4725,1.0,0.9797448979591836,0.8825510204081632,0.8475,0.8399999999999999,0.8384693877551019,0.8213265306122448,0.8025,0.7874999999999999,0.8025,0.8069387755102041,0.7991326530612245,0.795,0.7875,0.7832142857142856,0.775408163265306,0.7725,0.7725,0.7705102040816327,0.7725,0.765,0.7639285714285714,0.765,0.7579591836734693,0.7575,0.75,0.7425,0.7425,0.7414285714285714,0.7336224489795917,0.7275,0.7275,0.72,0.7125,0.7095918367346938,0.7017857142857142,0.6975,0.6975,0.69,0.6825,0.675,0.6675,0.6675,0.66,0.6465306122448979,0.6375,0.6234183673469388,0.6225,0.6078061224489797,0.4725
P9bVljfAWS8,transcripts,19aC2GtOgASVjVDTKIO9cESv79T6Le4Sf,736.54,225,136000,0.11,0.068,0.052000000000000005,0.126,0.018000000000000002,0.02,0.055999999999999994,0.111,0.006,0.006999999999999999,150,82,100,1,0.9,2,1,0.12300000000000001,2,2,0.727,3.246162337662338,0.0,0.9200151515151515,1.98,2.667,0.055,140.3332,0.195,0.07200000000000001,0.231,0.084,0.154,0.1,4,0.7862434210526316,0.825,0.5475,1.0,0.9130263157894737,0.915,0.9,0.8921052631578947,0.8751315789473684,0.8581578947368421,0.8613157894736843,0.825,0.8202631578947369,0.825,0.7555263157894738,0.5498684210526315,0.5723684210526317,0.5928947368421054,0.7847368421052631,0.7575,0.75,0.7294736842105263,0.5475,1.0,0.9989795918367347,0.9356632653061224,0.9065816326530612,0.9012244897959183,0.915,0.9075,0.9053571428571427,0.9000000000000001,0.8972448979591837,0.8925,0.885,0.8813265306122449,0.8735204081632653,0.87,0.8625,0.855,0.8497959183673469,0.8605102040816327,0.8416836734693877,0.8338775510204082,0.825,0.818265306122449,0.8175000000000001,0.8176530612244898,0.825,0.8245408163265306,0.8092346938775511,0.7949999999999998,0.7008673469387754,0.5966326530612245,0.5514795918367346,0.5341836734693879,0.5752040816326531,0.5608163265306122,0.5721428571428573,0.588061224489796,0.5814795918367346,0.6878571428571432,0.7875,0.7725,0.7623979591836734,0.7574999999999998,0.7518367346938776,0.75,0.7437244897959184,0.7359183673469388,0.7275,0.6840306122448981,0.5475
pfacUo-6wNs,transcripts,1ddvwDtnD3ctXnH8PPLEGKi6zuvbAHl2F,1831.84,582,136000,0.175,0.078,0.09699999999999999,0.066,0.040999999999999995,0.022000000000000002,0.043,0.026000000000000002,0.01,0.02,202,84,100,1,0.9,3,1,0.256,3,5,0.63,2.336604935999673,0.0,0.8069193262877473,5.34,3.9546666666666663,0.11566666666666667,141.59393333333335,0.1895,0.139,0.2815,0.052000000000000005,0.162,0.1,4,0.4650855263157895,0.42,0.33,1.0,0.6205263157894737,0.5471052631578948,0.4886842105263158,0.4875,0.4725,0.48118421052631577,0.45,0.4425,0.4397368421052631,0.42,0.4125,0.4188157894736842,0.3975,0.38250000000000006,0.3821052631578947,0.375,0.375,0.3785526315789475,0.33,1.0,0.7829081632653061,0.6362755102040816,0.6122448979591837,0.5750510204081631,0.5519387755102041,0.4631632653061225,0.465,0.495,0.495,0.4919387755102041,0.4875,0.48,0.4725,0.4724999999999999,0.4783163265306123,0.47280612244897957,0.459795918367347,0.45,0.45,0.44387755102040816,0.4425,0.44173469387755104,0.4420408163265306,0.42765306122448976,0.42734693877551017,0.42045918367346935,0.42000000000000004,0.4125,0.4186224489795918,0.4066836734693878,0.41801020408163264,0.405,0.4023979591836735,0.3945918367346939,0.3867857142857143,0.3825,0.37867346938775515,0.3783673469387755,0.37806122448979596,0.3777551020408163,0.375,0.36964285714285716,0.37882653061224486,0.375,0.3699489795918368,0.3675,0.37561224489795914,0.3603061224489796,0.33
